move,observations,time step
"[0.1,-0.1]","[[0.6108925745540597, 2.7822311157514052], [1.1374004272460385, 1.6941922276164345], [0.40734398888208173, -0.4925616232454903], [1.41009641288571, -0.43066083549947254]]",0.2
"[0.1,-0.1]","[[0.6318361946306225, 2.8239111705276136], [1.1367971675247772, 1.7596199576144569], [0.3909324739743681, -0.4922873279702626], [1.3929752884925064, -0.41991899166563196]]",0.2
"[0.1,-0.1]","[[0.6286066912286182, 2.8360275253878053], [1.1327869667513553, 1.789788630844248], [0.38049833125564964, -0.5360085351957937], [1.3789927090789236, -0.4117000498932788]]",0.2
"[0.1,-0.1]","[[0.6624857360632271, 2.8924362055387287], [1.1331439141135682, 1.80836265960618], [0.3467550460312391, -0.5252236618689787], [1.346952542422491, -0.4014025675319365]]",0.2
"[0.1,-0.1]","[[0.6703552186484222, 2.899833663373358], [1.1322638206502627, 1.8559270093881688], [0.33698568203017876, -0.5717431800912312], [1.332739354632549, -0.37857848030600894]]",0.2
"[0.1,-0.1]","[[0.6884996515461255, 2.950289951781193], [1.1636953655848967, 1.9197772935254427], [0.31997295749920346, -0.5641328119936104], [1.30614684596075, -0.3855295377501464]]",0.2
"[0.1,-0.1]","[[0.7140523091659442, 2.9591657679520726], [1.1607973578262158, 1.9666889088627835], [0.2992183839065526, -0.5719749361945968], [1.2984739777062833, -0.3611735458636393]]",0.2
"[0.1,-0.1]","[[0.7399021477623814, 2.987131410854563], [1.1630250307506302, 1.9640925666387512], [0.2955656456325495, -0.6212735709308971], [1.2619415513038108, -0.35224001834240165]]",0.2
"[0.1,-0.1]","[[0.744605518787872, 3.0141826463868897], [1.182701364656046, 2.035968653972194], [0.2523560568406733, -0.5983189564749243], [1.2655144137303684, -0.3429807966653124]]",0.2
"[0.1,-0.1]","[[0.753887057122131, 3.0340269732079665], [1.1725610735086214, 2.045041454700685], [0.24149219159053611, -0.6569497250346764], [1.2228315219616126, -0.34513558276923]]",0.2
"[0.1,-0.1]","[[0.7856081746330226, 3.0728212765462493], [1.1892502143496373, 2.0744412429101784], [0.2217090248689501, -0.6911541407158496], [1.2050506442318905, -0.29327475474286424]]",0.2
"[0.1,-0.1]","[[0.8054773201082696, 3.0842160371115543], [1.208411798061083, 2.1020638458127534], [0.21017010456493476, -0.7123653344264198], [1.200019697712186, -0.30262507548805967], [1.4871714406272634, 0.44067959221163144]]",0.2
"[0.1,-0.1]","[[0.8309703046490088, 3.0739014309190344], [1.2096034967887976, 2.1645912608222613], [0.21551234197407604, -0.7755618734900789], [1.1670303759088987, -0.29503076690180197], [1.4709270103566265, 0.442577869190311]]",0.2
"[0.1,-0.1]","[[0.8607979744869106, 3.1295831173111575], [1.2349567896526783, 2.187358660992768], [0.19719280238445877, -0.8280188456998443], [1.1493918969495054, -0.28322883690142536], [1.4431261929670494, 0.5178555832030609]]",0.2
"[0.1,-0.1]","[[0.8930156226759496, -3.1133526372769342], [1.2237904327751377, 2.222206352044369], [0.18837123788627727, -0.8704324778444341], [1.1196318243054126, -0.2383629122671106], [1.4344197329022912, 0.5499986443753652]]",0.2
"[0.1,-0.1]","[[0.8915695698043876, -3.082579122579117], [1.2630715064688947, 2.2294459937917153], [0.16610138457405738, -0.9104453326933754], [1.1327536280937176, -0.22440563237723632], [1.3986956485182969, 0.5342654662202142]]",0.2
"[0.1,-0.1]","[[0.903449708500416, -3.094281298909165], [1.2552332458527162, 2.2981801521107093], [0.1508270990950918, -0.9982266773314113], [1.1036592945740957, -0.21688597455419295], [1.404030523050947, 0.5725394153992991]]",0.2
"[0.1,-0.1]","[[0.967304862875271, -3.0620736791588814], [1.2713679246517917, 2.2907894805746545], [0.13327511890266902, -1.1188464677883976], [1.0866277196614689, -0.19999547864883618], [1.3789470030589168, 0.6014795832603788]]",0.2
"[0.1,-0.1]","[[0.9629571310008366, -3.099931835734518], [1.2903751405641144, 2.3460578901961084], [0.143593744693929, -1.202734795137867], [1.0552188113322303, -0.1914516049894417], [1.3665560392992329, 0.6119576588775887]]",0.2
"[0.1,-0.1]","[[1.0042320954941415, -3.046768609009413], [1.3039305319776744, 2.3991429793068177], [0.1385597018290421, -1.3459545401325022], [1.042006764695898, -0.13590953738751685], [1.3420073035961766, 0.6820017465118489]]",0.2
"[0.1,-0.1]","[[0.9905749884237224, -3.033475260281906], [1.3115756845513213, 2.4018507392520143], [0.13109016365860843, -1.4849544204510794], [1.0234508708345358, -0.1376082641341319], [1.352204372942934, 0.6893658302096265]]",0.2
"[0.1,-0.1]","[[1.0181349559166373, -3.0214219765683157], [1.2982214420304925, 2.4348674967965134], [0.1388732780294541, -1.6112755001839838], [1.009724446965401, -0.12351027070372635], [1.2942796030438108, 0.7264190345370641]]",0.2
"[0.1,-0.1]","[[1.0302350372451925, -2.9896442921454187], [1.3451160352933982, 2.462328269931739], [0.13302505014176808, -1.7458622096418916], [0.9735580753846104, -0.08435476491864918], [1.306883453196555, 0.7244022646954805]]",0.2
"[0.1,-0.1]","[[1.0344868734085344, -2.9440828066317777], [1.3727642379204816, 2.512865842221567], [0.14197903105050994, -1.8395659405431977], [0.9789739965673454, -0.10135813017020859], [1.2845871896114338, 0.7804533906995768]]",0.2
"[0.1,-0.1]","[[1.0601816498509335, -2.9200735868610423], [1.3805057433484045, 2.5582598803543157], [0.15439549951538473, -1.9924883331847696], [0.9420746525470965, -0.07352118023754217], [1.2774948415721155, 0.78419491028016]]",0.2
"[0.1,-0.1]","[[1.078228766887917, -2.9362406567229566], [1.3827236828082001, 2.5512237033497205], [0.15428185453071663, -2.076193720632953], [0.9203048742546616, -0.04286701769285607], [1.2433034145553572, 0.8534392739677966]]",0.2
"[0.1,-0.1]","[[1.100504133183099, -2.9051248911682555], [1.412020248328374, 2.5694074665972386], [0.17042918264438944, -2.1561738024189014], [0.9126266565946067, -0.04317544724863998], [1.2652142513215643, 0.9004528980054451]]",0.2
"[0.1,-0.1]","[[1.1279808625897616, -2.902936461886257], [1.4373326453466104, 2.568403920457151], [0.17923704406208932, -2.2184765839068348], [0.8723347002965298, -0.013964021656435305], [1.2489603523804156, 0.9090553575217485]]",0.2
"[0.1,-0.1]","[[1.141388599088777, -2.900295165396748], [1.4476086764895106, 2.6259064845065243], [0.1866230937693374, -2.312209442132622], [0.8724406521761551, 0.005054066443970845], [1.2311341569181693, 0.907416261616613]]",0.2
"[0.1,-0.1]","[[1.1582385204068186, -2.857021278051451], [1.4671348803130304, 2.657451820635262], [0.19454426935242738, -2.3668576822181615], [0.8331637552931699, 0.03197157697046729], [1.2187393896776404, 0.9394067318247851]]",0.2
"[0.1,-0.1]","[[1.1899175310563626, -2.875417601804422], [1.4735591220435496, 2.6509666931100258], [0.2142166913628716, -2.4045887409826903], [0.8235228700884912, 0.03866909614987291], [1.2231202958609202, 1.0087435982512252]]",0.2
"[0.1,-0.1]","[[1.1946119684742367, -2.8420315818529294], [1.4976787587999438, 2.720090026389839], [0.22805638542314724, -2.4253597769940183], [0.8042600245765118, 0.08066971606757417], [1.184186019658271, 1.0391808157951896]]",0.2
"[0.1,-0.1]","[[1.2258320196888133, -2.8519410912553385], [0.27405820309601786, -2.470555470514829], [0.7893745319122686, 0.07592293424311575], [1.1829485337944858, 1.0745799133291873]]",0.2
"[0.1,-0.1]","[[1.2433072349312628, -2.829172312857654], [0.27186613825104183, -2.478218925464197], [0.7833577803013785, 0.13686527799118797], [1.1640795200975664, 1.10561473189685]]",0.2
"[0.1,-0.1]","[[1.267363916502713, -2.8067105109601886], [0.2752060612987034, -2.5500370424162107], [0.7476160181292101, 0.11967868362732662], [1.1606574348941485, 1.1735067732016444]]",0.2
"[0.1,-0.1]","[[1.2869197149495137, -2.782109974379616], [0.28995382792813634, -2.543743530379286], [0.7110717287809138, 0.16828351305476705], [1.1519131290724727, 1.190158177425063]]",0.2
"[0.1,-0.1]","[[1.3003023003164087, -2.7835525630881324], [0.30417960943364, -2.5755370947735337], [0.7016885189335422, 0.17472147715026964], [1.145114244301079, 1.2071448272103749]]",0.2
"[0.1,-0.1]","[[1.3072443430673442, -2.748823661133397], [0.3308433384245261, -2.556530810436568], [0.7016903921013296, 0.19744557184158498], [1.132498500946196, 1.2294794955413193]]",0.2
"[0.1,-0.1]","[[1.3305350699609577, -2.717214520707818], [0.3496268562295096, -2.596984011545336], [0.6835931158221319, 0.24292119851733066], [1.137887438611796, 1.269617375534517]]",0.2
"[0.1,-0.1]","[[1.3564513491319528, -2.754001722922982], [0.36176027911919273, -2.625994194968922], [0.6349795655568448, 0.2929108027664261], [1.1315564428623919, 1.2795914457021889]]",0.2
"[0.1,-0.1]","[[1.401553720936008, -2.704770828074377], [0.36935836275189055, -2.5692950965147316], [0.6230233689765816, 0.26645492983706526], [1.1196350279717253, 1.3574216198389144]]",0.2
"[0.1,-0.1]","[[1.4069787796100244, -2.7008161900661656], [0.38146420677263865, -2.5955466696013314], [0.6004575211762233, 0.32239906059725115], [1.123611136940787, 1.4079306096863746]]",0.2
"[0.1,-0.1]","[[1.4343683491902564, -2.684305453036207], [0.3988880498258214, -2.5999152148939055], [0.6050573725211247, 0.3747831422828154], [1.1072739767653985, 1.4539463377980768]]",0.2
"[0.1,-0.1]","[[1.4307062295846, -2.678998377175781], [0.4449319897837694, -2.5988960639361762], [0.5741483979831633, 0.37035467817834694], [1.1281472467253582, 1.472419555995581]]",0.2
"[0.1,-0.1]","[[1.447391794551581, -2.627118081827788], [0.458718712850189, -2.6236893075434935], [0.5618206466932492, 0.3907417186446719], [1.1214958910690283, 1.534236544192018]]",0.2
"[0.1,-0.1]","[[1.47307341830477, -2.668995990598383], [0.465346974565019, -2.6223917101265903], [0.5111642735960286, 0.47658279834980005], [1.1256029742367633, 1.5570924965411563]]",0.2
"[0.1,-0.1]","[[1.4869770204150008, -2.6404563975906217], [0.4819001224220417, -2.620197874176716], [0.5312573741193694, 0.4765004845529885], [1.1292280996434716, 1.5474717408059189]]",0.2
"[0.1,-0.1]","[[0.4947133905516895, -2.5826049554803325], [0.49938111200398305, 0.5192901971649323], [1.1162378376980324, 1.6013739864761645], [1.5041998877776308, 0.5162758415488536]]",0.2
"[0.1,-0.1]","[[0.5235661211474166, -2.6207340715347827], [0.4891844548091931, 0.5942450546765622], [1.1291348716146457, 1.695678810298148], [1.4789721935205453, 0.5465859907374477]]",0.2
"[0.1,-0.1]","[[0.5318005370762001, -2.6076864478431347], [0.4564255613326652, 0.6197256537575463], [1.1227910445946245, 1.704510148392491], [1.4623040047894444, 0.578852864019138]]",0.2
"[0.1,-0.1]","[[0.5683157652119863, -2.6031893275625153], [0.44845328181018074, 0.6547378893241174], [1.1160259917383373, 1.75399696620102], [1.4461151400320524, 0.6230538494228683]]",0.2
"[0.1,-0.1]","[[0.5820297933357343, -2.5972546321960497], [0.4188828394944212, 0.7173762354789964], [1.1145487023697414, 1.7553490315321818], [1.443152932661612, 0.6190072037443504]]",0.2
"[0.1,-0.1]","[[0.5770798142925988, -2.607170319348986], [0.41782087196013123, 0.7660608153022515], [1.1447594290257241, 1.8018455996906246], [1.4142766964854523, 0.6418149013440315]]",0.2
"[0.1,-0.1]","[[0.6195098484391723, -2.589595374557482], [0.3969862021826773, 0.8093601332347476], [1.1304148515361372, 1.8636880440307098], [1.4033335970411707, 0.7080742855630704]]",0.2
"[0.1,-0.1]","[[0.6446770336163381, -2.576515044498036], [0.4003250995536148, 0.8644691841770835], [1.1417572453366582, 1.879215753941635], [1.3689774034733506, 0.7464438662951142]]",0.2
"[0.1,-0.1]","[[0.6175362502152214, -2.6198765691307075], [0.38232828107382344, 0.9387924209068719], [1.1338811348105347, 1.9391264056351627], [1.3734734759001903, 0.7289122182847182]]",0.2
"[0.1,-0.1]","[[0.6728770298975044, -2.5866905063676326], [0.3681199489368293, 1.0093800690362844], [1.1645651692848296, 1.9590002179040291], [1.3778580437856207, 0.7788938871839322]]",0.2
"[0.1,-0.1]","[[0.6802040426075716, -2.5538175680565205], [0.35636028198631736, 1.066081410618639], [1.165741320532037, 1.9900104852387346], [1.3481786801362203, 0.8194587446663142]]",0.2
"[0.1,-0.1]","[[0.6920147267348616, -2.6079853351154285], [0.3273464560787181, 1.1105952928308407], [1.167558422434409, 2.059843667994672], [1.3202090675961449, 0.8579287795777117]]",0.2
"[0.1,-0.1]","[[0.7049513918715347, -2.5847489033034647], [0.32480201642330164, 1.1979764867488625], [1.1830801748303237, 2.060378850744753], [1.3200842184543318, 0.8731474561755277]]",0.2
"[0.1,-0.1]","[[0.7426531592725477, -2.5919656545696146], [0.3153696141522996, 1.268533599318064], [1.1987764113310035, 2.1191329789738558], [1.308060975754158, 0.9031739426235823]]",0.2
"[0.1,-0.1]","[[0.7600116682317305, -2.5645443426431367], [0.32430116807787757, 1.3658819062646768], [1.2107859811943162, 2.1232943201620422], [1.286376807514031, 0.9117608308783565]]",0.2
"[0.1,-0.1]","[[0.7582202100095847, -2.578671616457035], [0.3191370142395362, 1.4009458151451653], [1.2252499085337025, 2.191225412598973], [1.2728297987181965, 0.9733900221086553]]",0.2
"[0.1,-0.1]","[[0.7919829394388961, -2.578517946032426], [0.3272400110447002, 1.5277941361654344], [1.2201718579144756, 2.218013689710579], [1.2794416794571968, 0.9734516580732888]]",0.2
"[0.1,-0.1]","[[0.7937246955057369, -2.5713112518067547], [0.31599124311618154, 1.6007204776598094], [1.2526403670125454, 2.229369778763884], [1.2564507182744602, 1.0546542792803104]]",0.2
"[0.1,-0.1]","[[0.8035951760888501, -2.586499248622661], [0.31684574391223064, 1.6798344653458772], [1.2467062883599334, 2.2788537374682787], [1.2428130493413654, 1.032427751270324]]",0.2
"[0.1,-0.1]","[[0.8358042808395462, -2.538789237849376], [0.3267080413092633, 1.742081274266061], [1.2478367783597553, 2.2929741740807583], [1.21707314288046, 1.1177131252823138]]",0.2
"[0.1,-0.1]","[[0.8337015364227378, -2.5106426506041504], [0.33087583163305806, 1.8443947914929446], [1.2821758650927522, 2.3200144473422575], [1.22677231880297, 1.1629493492260115]]",0.2
"[0.1,-0.1]","[[0.8531984377089337, -2.552890025975658], [0.3382031820178609, 1.9133558324738125], [1.3110626445533244, 2.347832331049175], [1.2305063845594466, 1.1603407550607983]]",0.2
"[0.1,-0.1]","[[0.8754984235284335, -2.4847400109525304], [0.3450068851414873, 2.0167661843698648], [1.2992397335227701, 2.4204057003798862], [1.209594910909492, 1.196503810089984]]",0.2
"[0.1,-0.1]","[[0.9026954938733801, -2.493846529709157], [0.3481021272056007, 2.084216912322911], [1.3158945273984128, 2.4372693220742847], [1.2141221197722674, 1.2542076516698675]]",0.2
"[0.1,-0.1]","[[0.9167588914782876, -2.5069970481217076], [0.35080056199832427, 2.1593410577481738], [1.3495931399148082, 2.4558993837460092], [1.178693534268867, 1.272455512848258]]",0.2
"[0.1,-0.1]","[[0.931872809606802, -2.490973291240534], [0.3681009462524554, 2.2098486176968275], [1.3396277441331579, 2.4772647805419115], [1.194465545417892, 1.339882708071254]]",0.2
"[0.1,-0.1]","[[0.9312166543657473, -2.510720982155418], [0.38641631092668277, 2.2544770315074403], [1.364804104884759, 2.5362213216213294], [1.1846688687705078, 1.3597468625275462]]",0.2
"[0.1,-0.1]","[[0.9560060174443051, -2.4901493508819628], [0.3987125631527561, 2.3237745787340818], [1.3887763918630305, 2.5592026712549245], [1.1728960272231823, 1.3682148365092361]]",0.2
"[0.1,-0.1]","[[0.9745188171797209, -2.506230769858217], [0.40946696461104815, 2.3837227231237295], [1.4166394227862573, 2.598095559149934], [1.1787114042552909, 1.4487432009725194]]",0.2
"[0.1,-0.1]","[[0.9737885718597673, -2.503657562697594], [0.422437972658348, 2.448468822409076], [1.4143767509431244, 2.622944702209619], [1.1811859970214222, 1.4920476641545968]]",0.2
"[0.1,-0.1]","[[1.0030955090500004, -2.460774760684056], [0.41845957760150804, 2.4748767983584834], [1.425226418759302, 2.6497737111488147], [1.1820169590319192, 1.5079871307179085]]",0.2
"[0.1,-0.1]","[[1.0072749890231463, -2.4489382345086463], [0.4463707367864337, 2.5716998618719833], [1.4261245958698963, 2.670476187771104], [1.1771770651442242, 1.5575043549572523]]",0.2
"[0.1,-0.1]","[[1.037221308899564, -2.427024657046208], [0.4737913573628208, 2.6015425394897327], [1.4828551766108296, 2.7117446664835736], [1.1676957853578656, 1.5843678704514819]]",0.2
"[0.1,-0.1]","[[1.0713515751038125, -2.420728599643037], [0.48806124543092355, 2.6446870991802673], [1.4731705271011717, 2.7121972435147357], [1.1600713762902388, 1.617911405316665]]",0.2
"[0.1,-0.1]","[[1.0637826026478225, -2.447078582436822], [0.5320851482676002, 2.6744172258217134], [1.1435613733681749, 1.6573147811497075]]",0.2
"[0.1,-0.1]","[[1.0809510052925648, -2.438341197216587], [0.5152810241387119, 2.727572218841272], [1.1782945459107712, 1.6965757869715568]]",0.2
"[0.1,-0.1]","[[1.092631927036461, -2.4148615274551757], [0.5541860466225765, 2.788219526250594], [1.166265173004663, 1.7600197096030608]]",0.2
"[0.1,-0.1]","[[1.1140807434064597, -2.3848557450037293], [0.5541307798226858, 2.7682867048631685], [1.1688714228222923, 1.7520878102168274]]",0.2
"[0.1,-0.1]","[[1.1273077951319748, -2.4178041635251395], [0.5746069044934284, 2.7878886459258005], [1.1769646405744685, 1.7934375335767512]]",0.2
"[0.1,-0.1]","[[1.150869178568932, -2.3843105201798496], [0.6053809260991233, 2.8434101775520935], [1.205157326794209, 1.8697794145724338]]",0.2
"[0.1,-0.1]","[[1.1533399901333774, -2.3634823019010716], [0.6199481337891173, 2.8527065451066544], [1.2003200882958327, 1.8801198428500512]]",0.2
"[0.1,-0.1]","[[1.1579896848046107, -2.3940934103369704], [0.6362986468002062, 2.9119835450210454], [1.2043928851551478, 1.8888341344011357]]",0.2
"[0.1,-0.1]","[[1.1690118572641697, -2.3707863595054057], [0.6423758603726173, 2.904088434250008], [1.2015944852716622, 1.9581087275131075]]",0.2
"[0.1,-0.1]","[[1.2041847565573778, -2.3448741908469146], [0.6741448076563411, 2.9461370308471113], [1.2223994819789819, 1.9750785185363993]]",0.2
"[0.1,-0.1]","[[1.2147744453361016, -2.335660920331254], [0.7034992098618128, 3.0044661016203817], [1.2183716762398773, 2.005611158642371]]",0.2
"[0.1,-0.1]","[[1.2107688222754789, -2.3420511754773843], [0.706723748809782, 2.9881734841810825], [1.2405853051642264, 2.018682297911103]]",0.2
"[0.1,-0.1]","[[1.237564315200759, -2.364771069110727], [0.7334955492540199, 3.024246150960279], [1.2434248074524454, 2.06784457802597]]",0.2
"[0.1,-0.1]","[[1.2519260803661183, -2.2976019846928595], [0.7661538698293486, 3.035410931627959], [1.2525233896274928, 2.082526031055611]]",0.2
"[0.1,-0.1]","[[1.2695174959879358, -2.314284473454523], [0.7710845910456443, 3.07381900444735], [1.2475028214121293, 2.136243586324718]]",0.2
"[0.1,-0.1]","[[1.27988837457773, -2.2709212696683325], [0.7928728168693385, 3.076835588702083], [1.2925780560443363, 2.1825986285274075]]",0.2
"[0.1,-0.1]","[[1.2940493319899127, -2.305603737985026], [0.7982880846471256, 3.090471051064014], [1.2905068238960422, 2.213941018181459]]",0.2
"[0.1,-0.1]","[[1.3106117568470617, -2.2775216718236067], [0.847218493817302, 3.1464191798271335], [1.2864800813104131, 2.2192664923326393]]",0.2
"[0.1,-0.1]","[[1.3166627179604717, -2.2724641857046204], [0.8495835866315692, -3.134393681423887], [1.3133152341943954, 2.271426139496236]]",0.2
"[0.1,-0.1]","[[1.319215472853806, -2.255832310652992], [0.8787877849106309, -3.1091761537464584], [1.3434897702587274, 2.312621173240499]]",0.2
"[0.1,-0.1]","[[1.350742340397258, -2.2448426154471353], [0.9003972973200097, -3.0664803315580236], [1.330772080232825, 2.3728940066951223]]",0.2
"[0.1,-0.1]","[[1.3672881951981393, -2.2654108925007783], [0.9228710030737147, -3.05446793352393], [1.3525986054570756, 2.3888986771686116]]",0.2
"[0.1,-0.1]","[[1.3889227467491074, -2.2586723949393437], [0.9252389268758526, -3.0960235929739777], [1.363991804702379, 2.385626002768004]]",0.2
"[0.1,-0.1]","[[1.3847460966206047, -2.2604882810846614], [0.9589712787459312, -3.0351650301432866], [1.402593901998779, 2.400229852304021]]",0.2
"[0.1,-0.1]","[[1.4052666549599762, -2.253692909037047], [0.9698124960730453, -3.020945080369692], [1.3912170295121389, 2.4632000904178053]]",0.2
"[0.1,-0.1]","[[1.4252246922602136, -2.229403573386257], [0.994973234319804, -3.033103965664129], [1.4132731850048579, 2.496214334150021]]",0.2
"[0.1,-0.1]","[[1.4321752096440779, -2.2304616896914147], [1.0161248947987378, -2.9574406813185883], [1.4280568977531471, 2.542911232731581]]",0.2
