move,observations,time step
"[0.1,-0.1]","[[1.3451593772642196, -0.3158431844807498], [1.1017325116435064, 0.9276476499669996], [1.0030593471667086, -1.5396922431012123], [1.2388630209356533, 1.768735189342602], [0.6383548929874153, 2.7167932700005744]]",0.2
"[0.1,-0.1]","[[1.3456694196491885, -0.3203695358782871], [1.0873157100159605, 0.9284313565408017], [0.993572237881954, -1.5402013815583653], [1.2364951009758827, 1.802381220759873], [0.639820459950618, 2.753732654185754]]",0.2
"[0.1,-0.1]","[[1.3362263323867807, -0.2961490994656787], [1.0808477986517193, 0.9392655898885666], [1.0221214704167065, -1.589972076136642], [1.257076719184809, 1.8302460531718048], [0.7024901605593062, 2.782126933835383]]",0.2
"[0.1,-0.1]","[[1.3065430982213362, -0.2560302715511356], [1.071095898986657, 1.0162867739232149], [1.0122514184041846, -1.5229133542586473], [1.244915896319636, 1.8389976078398964], [0.6972814614897785, 2.7899517481192677]]",0.2
"[0.1,-0.1]","[[1.2900248644354129, -0.2506697712491561], [1.0591633317071012, 1.044250271972182], [1.0058494616611515, -1.563902672750866], [1.2520676104203916, 1.9235419045724809], [0.7105896906108273, 2.8354527335246855]]",0.2
"[0.1,-0.1]","[[1.249988557157729, -0.23715332792485658], [1.0749055872830773, 1.0810481935730836], [0.9978363238704344, -1.5874916385779532], [1.2514006555889279, 1.9417712018358562], [0.7377573117395869, 2.848415370017679]]",0.2
"[0.1,-0.1]","[[1.225330745626826, -0.22083010759853103], [1.0638692850508855, 1.074877885652815], [0.98852513590608, -1.6027945614698749], [1.2761935599737517, 1.9589710664388507], [0.765874329889747, 2.8685457560089556]]",0.2
"[0.1,-0.1]","[[1.213887289769811, -0.2101965554153176], [1.0261623027371138, 1.1743686633062744], [1.0129377696309532, -1.558588023989445], [1.268805230701, 2.0214552458371515], [0.7633130612797244, 2.92005013070256]]",0.2
"[0.1,-0.1]","[[1.190418906386387, -0.20217764010331155], [1.0241224149490946, 1.1608472186865277], [1.020299444342317, -1.5415093742185186], [1.2720058545054462, 2.0329203606086184], [0.7991430444532289, 2.9517364285448737]]",0.2
"[0.1,-0.1]","[[1.1904417082730097, -0.17084244502089485], [1.0071727349062052, 1.2262575680991028], [1.0266615769620384, -1.5762771543112086], [1.313434969943165, 2.055982715568541], [0.8111675026178365, 2.971349763761743]]",0.2
"[0.1,-0.1]","[[1.1817804097295201, -0.15568158177644542], [1.0066910657978476, 1.2447186929984402], [1.008851961933401, -1.525836073549564], [1.2975804721200117, 2.1407751866946163], [0.8378859477015833, 3.0041666630120996]]",0.2
"[0.1,-0.1]","[[1.141699107260327, -0.14056709694411068], [1.0145187810273, 1.2920270265787257], [1.0172019629759286, -1.5973401630228437], [1.301089433837618, 2.152604316098026], [0.865408076877202, 3.0166463315441066]]",0.2
"[0.1,-0.1]","[[1.1138333808030962, -0.09488728575651273], [1.0000684755579428, 1.334542523757736], [1.0087231411434856, -1.5750681692921755], [1.3370731372874005, 2.177869893652547], [0.8798454997240508, 3.0355245312089547]]",0.2
"[0.1,-0.1]","[[1.5169080541142372, 0.6419305469214166], [1.1088791782638352, -0.09904386406204936], [1.003104076995104, 1.3730134807635814], [1.0001683202889204, -1.5518415572680817], [1.329167749876343, 2.1778059714478704], [0.8833055360676894, 3.042600148976803]]",0.2
"[0.1,-0.1]","[[1.4518959646367255, 0.6718953902587563], [1.088869267032877, -0.07581502959609776], [0.9841152212266044, 1.4193327978781638], [1.0135536248572514, -1.5680068008782944], [1.3494926468687172, 2.2328452410104367], [0.9065863779792758, 3.07689568354576]]",0.2
"[0.1,-0.1]","[[1.476940333495956, 0.7093096465145655], [1.0603151362112953, -0.05530209475667394], [0.9831147723727668, 1.4324126637714918], [1.0084861790203108, -1.5517845027012434], [1.3557256278605, 2.280634435511314], [0.9094909182969442, 3.0898696285005336]]",0.2
"[0.1,-0.1]","[[1.4457909096199337, 0.7503230962374868], [1.058162882740617, -0.02184425956911284], [1.017397737075268, 1.5103169578617552], [0.9980955556101979, -1.5575848632403024], [1.3782439232576276, 2.3002853277222246], [0.9665022810841266, 3.111457042574936]]",0.2
"[0.1,-0.1]","[[1.4240257369384246, 0.7347345075077726], [1.0370842181805247, -0.009716978564260006], [0.9881823826457106, 1.5151905121125158], [1.003197669176955, -1.5624963009998538], [1.386086194549649, 2.335096668507253], [0.9728889523593937, 3.126559712218593]]",0.2
"[0.1,-0.1]","[[1.4148914113437625, 0.7786691392057774], [1.0126574397719497, 0.042362179337883096], [0.9819424924224781, 1.5727919601197788], [1.0113255295508434, -1.5570890121715566], [1.4073537595926842, 2.3618295445788395], [0.9868495593878192, -3.1107405534313326]]",0.2
"[0.1,-0.1]","[[1.4006049573027723, 0.8386009849406684], [0.9762317313019161, 0.02543574127508877], [0.9843579500799139, 1.6030365155950594], [1.002449301388994, -1.5722023526631281], [1.4101992237794985, 2.404128208846098], [0.9993026968831425, -3.1140711493919624]]",0.2
"[0.1,-0.1]","[[1.3681730213787233, 0.8690933506564552], [0.9510860357729305, 0.028933871225225748], [1.0013421676397716, 1.653054144949175], [1.0153695045627094, -1.5782740252838534], [1.407232243498578, 2.4352710167989655], [1.0204350284370403, -3.070339669916793]]",0.2
"[0.1,-0.1]","[[1.3739388599034985, 0.8833177382974484], [0.9632107402237271, 0.06889986016554808], [0.9901574885145857, 1.7070718350617589], [1.0080032926755298, -1.5699829682192925], [1.444065337656187, 2.4830727288746806], [1.060469872175749, -3.0518715764628115]]",0.2
"[0.1,-0.1]","[[1.3521391960865687, 0.8916365318849826], [0.9358102149425812, 0.06124220982045846], [0.983376102672506, 1.773235041075808], [1.011145659412381, -1.5361318786104532], [1.4591201884707152, 2.4779689462351024], [1.077651658416652, -3.080542162138172]]",0.2
"[0.1,-0.1]","[[1.3337745541857893, 0.9800993097092622], [0.9191600832603839, 0.08218387575646341], [0.985756807324702, 1.771283102768009], [1.007885492882739, -1.5362581002534528], [1.4693165967351058, 2.5380158421715833], [1.0788938341126886, -3.049210331983209]]",0.2
"[0.1,-0.1]","[[1.3220278204379114, 0.9819348056475897], [0.8848922972559617, 0.12681893609298772], [1.0216086882057536, 1.8364557660188932], [1.0314147309943622, -1.5642735171860345], [1.4965995698488024, 2.5334186746018577], [1.1106105776379707, -3.004554310572675]]",0.2
"[0.1,-0.1]","[[1.3173552985299883, 0.9785960019211573], [0.8501597593539085, 0.1394551904384129], [1.0032379088842327, 1.8781114931834952], [1.0231610292450455, -1.5716390872295871], [1.1280980486455525, -2.9821874560788886]]",0.2
"[0.1,-0.1]","[[1.3014336406267921, 1.055055503599552], [0.8409986779953135, 0.1946944189300531], [1.012555408369823, 1.8601821414186037], [1.0090553637767004, -1.546096727278283], [1.1551943050944111, -2.977543683267079]]",0.2
"[0.1,-0.1]","[[1.2958268979994243, 1.0906259766354864], [0.8486849528268974, 0.20857502850319265], [1.0199586380509722, 1.9402427254226273], [0.9940430083834911, -1.5334713905193764], [1.156864966623141, -2.9383174060355315]]",0.2
"[0.1,-0.1]","[[1.2897414469201416, 1.089548694356265], [0.814246740451053, 0.21965795963631563], [1.003287216669559, 1.9533629511175394], [1.0170005417553794, -1.5630014689608598], [1.192462826349323, -2.93036201033797]]",0.2
"[0.1,-0.1]","[[1.2884068927036052, 1.1254850565176882], [0.794331132212449, 0.23850377056828886], [1.0343228591775786, 1.9737694042642493], [1.0010541461872347, -1.551998402765341], [1.187434391601731, -2.9116558156854877]]",0.2
"[0.1,-0.1]","[[1.2604338337011498, 1.17115210571382], [0.7784028562570563, 0.2795538779204437], [1.039491330557104, 2.060397727722637], [1.022703504994709, -1.5489861085901886], [1.2307930994911849, -2.905707701488861]]",0.2
"[0.1,-0.1]","[[1.2618973596953995, 1.2406550176165017], [0.7552617804088947, 0.30121049359695823], [1.0679256593017057, 2.0763401053644324], [1.0170269378618728, -1.595929898096131], [1.2600739854423901, -2.9008385781389623]]",0.2
"[0.1,-0.1]","[[1.2629483338067116, 1.242774109385327], [0.7262058288957123, 0.30391857951805473], [1.0694906344115302, 2.1093449204124606], [1.0148666400062794, -1.5432265015574025], [1.2835020916561999, -2.841362795206241]]",0.2
"[0.1,-0.1]","[[1.2635047097475196, 1.2698078774641697], [0.7075127383007548, 0.3337190389211875], [1.0643261151115053, 2.208993414438353], [1.0237388275843584, -1.5663317508363899], [1.2925929144797135, -2.86271585247873]]",0.2
"[0.1,-0.1]","[[1.239627753330363, 1.333745417546832], [0.6787139403287735, 0.36512330161496875], [1.092721188871415, 2.203896935930758], [1.0025946565628292, -1.5352523910693598], [1.2988896082687915, -2.896390471107339]]",0.2
"[0.1,-0.1]","[[1.2700449678152, 1.345956313679927], [0.6996618215845481, 0.4166344369027242], [1.092373281511953, 2.220168390831625], [0.9988044347472977, -1.5716220657883484], [1.3295621589102966, -2.8093697416050007]]",0.2
"[0.1,-0.1]","[[1.2431529140124518, 1.3610855081492117], [0.6532499786040883, 0.42156024858796437], [1.1198940954445435, 2.245153157734957], [1.0100920498153139, -1.5523092002487493], [1.3474541053595281, -2.829891936409753]]",0.2
"[0.1,-0.1]","[[1.235610071217021, 1.4067905349605696], [0.6262001452555918, 0.45068764596224103], [1.1350551107238, 2.288140349345826], [0.9872070462665098, -1.5350494082013169], [1.3746675897680842, -2.8236025033425194]]",0.2
"[0.1,-0.1]","[[1.232330946289961, 1.4446545117710663], [0.6050800867123471, 0.5359005903623033], [1.1407122606878604, 2.3378657691067994], [1.0223868143687656, -1.5405089711881148], [1.3634858360126005, -2.784019528203546]]",0.2
"[0.1,-0.1]","[[1.2385685816308212, 1.467869930465719], [0.605301442036122, 0.5381214194260855], [1.152890628245152, 2.375133665509595], [1.000133347701179, -1.5785451325523554], [1.3998610215587037, -2.785609271861635]]",0.2
"[0.1,-0.1]","[[1.2368260635418866, 1.526523144898628], [0.5816539936082438, 0.6508502191956306], [1.1555631785287406, 2.375796963097095], [1.0081634788256568, -1.5564856845172312], [1.4318567963882207, -2.775981127445082]]",0.2
"[0.1,-0.1]","[[1.236294379374154, 1.5632060097684177], [0.5540342325261927, 0.6238614065925943], [1.175479495347238, 2.428274749269516], [0.9921925830812588, -1.5310843052784113], [1.434057669939066, -2.748623941155321]]",0.2
"[0.1,-0.1]","[[1.2383917168095615, 1.598884844847384], [0.5729998153801629, 0.6628416259869624], [1.186936609842242, 2.4416299241390274], [1.0050591405557165, -1.565687445188304], [1.4318342205694357, -2.7177233192823746]]",0.2
"[0.1,-0.1]","[[1.2301115750221117, 1.6244059256321635], [0.5355725797909504, 0.7265899404828153], [1.2139886731585443, 2.4929293463982747], [1.0242876361253461, -1.582890341372079], [1.4950531208449522, -2.7182476379001606]]",0.2
"[0.1,-0.1]","[[1.2296712077181502, 1.66657995380498], [0.5330883828907185, 0.7734054131087519], [1.2504040255918372, 2.5124556722588056], [1.0245326273422064, -1.5585784143154195], [1.4830171707910083, -2.6470277504328656]]",0.2
"[0.1,-0.1]","[[1.495202968273813, 0.637834441072055], [1.2253505268280376, 1.6945255518160773], [0.49456834808810396, 0.8156201069881209], [1.25722653723679, 2.5433698267371216], [1.0042968213866734, -1.5526184017089781]]",0.2
"[0.1,-0.1]","[[1.499749251805513, 0.6679908455524911], [1.243529897780506, 1.7494842726647188], [0.4990237094844487, 0.8562385353655763], [1.263455701349736, 2.5829640752403797], [1.017975618238447, -1.5566978928775843]]",0.2
"[0.1,-0.1]","[[1.4838927241251978, 0.6822020528813757], [1.2388742988308905, 1.7755664664661244], [0.4877416173914241, 0.8967559550499733], [1.2669485042758282, 2.6021961709585306], [1.010565756260647, -1.5782069971721733]]",0.2
"[0.1,-0.1]","[[1.4451157464796702, 0.697278059496106], [1.2428188354031577, 1.792051726074647], [0.45754494017084635, 0.9553325806845018], [1.2863915279959612, 2.622859963383804], [1.0083385278345671, -1.5477979528077817]]",0.2
"[0.1,-0.1]","[[1.432342145522762, 0.7236706018585778], [1.2391024735527425, 1.8594739121284065], [0.4519914121698381, 1.0198559170417183], [1.3184171474954367, 2.6582322220037513], [0.9841969310088352, -1.5482173957256335]]",0.2
"[0.1,-0.1]","[[1.4139162805335315, 0.7936480509258695], [1.2586984758630673, 1.911028745129582], [0.4644169225857664, 1.0756590478068484], [1.3341772036965023, 2.649527090806143], [1.0083512966982278, -1.5672213243133493]]",0.2
"[0.1,-0.1]","[[1.405970732414372, 0.8087767350419727], [1.2536596993308555, 1.9246096588602832], [0.4513487710742984, 1.1196426283462986], [1.3685884307036456, 2.731032012871802], [1.0129931032526474, -1.5316283887562345]]",0.2
"[0.1,-0.1]","[[1.3980206779830395, 0.8525572953118482], [1.2685094692261678, 1.9660400453656732], [0.4630637288128179, 1.2082336599034615], [1.3638253617609628, 2.7193826606936145], [1.0232486745687421, -1.5629751088857298]]",0.2
"[0.1,-0.1]","[[1.3647324101808591, 0.8715536251317209], [1.292546043531667, 1.9602566496945983], [0.42955284557892265, 1.2515310449546946], [1.3853199875551796, 2.762845333902625], [1.0103548563955496, -1.5442253906940075]]",0.2
"[0.1,-0.1]","[[1.3635253778650538, 0.9197949102624545], [1.284829003742003, 2.013851630427332], [0.43563735712535717, 1.3177316224060012], [1.3825024920289597, 2.8008460174874625], [1.0080371850525398, -1.5449410423833885]]",0.2
"[0.1,-0.1]","[[1.3517314506411995, 0.9449185310529835], [1.3103896581548506, 2.043535042575776], [0.4172209760639962, 1.3689198754743577], [1.422396375144662, 2.8181129826916083], [1.0018400781534227, -1.5626037674881104]]",0.2
"[0.1,-0.1]","[[1.3462988161177059, 0.9393390347939312], [1.3035681894192526, 2.068461184741436], [0.4092520800427454, 1.4725216233867366], [1.437027409590099, 2.8612356811050312], [1.0137861978890945, -1.5582106758018406]]",0.2
"[0.1,-0.1]","[[1.3190789931605051, 1.0121028175525888], [1.5048881474194649, 0.2783354604190051], [1.309176042929218, 2.144588194264897], [0.41455516727857133, 1.5396293286498917], [1.4473873018998007, 2.854516403622748], [1.0241309529283633, -1.5277853512524713]]",0.2
"[0.1,-0.1]","[[1.3247933780843453, 1.056940560341475], [1.4628502765807183, 0.3264090500863965], [1.311052819460615, 2.193000666086511], [0.409965811778635, 1.6268874869910641], [1.4738655339432267, 2.895856340767831], [1.0124983112367767, -1.555512119942875]]",0.2
"[0.1,-0.1]","[[1.31190306479129, 1.0470326315910372], [1.4530540133214027, 0.3297125435698595], [1.3438863071928924, 2.2115754409885167], [0.41520994556724183, 1.7056262749376416], [1.501622885900689, 2.8963889710278594], [1.007496012572518, -1.5307749087594409]]",0.2
"[0.1,-0.1]","[[1.2923601398173927, 1.104624928133444], [1.429556250387902, 0.36862816054593933], [1.3386428054745996, 2.234676351665501], [0.413269557313589, 1.7509383152547318], [1.0159142887081565, -1.5319344629349143]]",0.2
"[0.1,-0.1]","[[1.29935167722079, 1.1685785673065354], [1.4313119567114845, 0.3869006408086325], [1.3476283560962907, 2.236540419495042], [0.4245306146746085, 1.802469136514198], [1.016097779854478, -1.5052366090823655]]",0.2
"[0.1,-0.1]","[[1.271258174644129, 1.1669333646000886], [1.3956396472911994, 0.4159128356805161], [1.36472682120019, 2.286923858969165], [0.4265120908940489, 1.8666608687459192], [1.006706450180354, -1.5350923350933179]]",0.2
"[0.1,-0.1]","[[1.2776613118801696, 1.212849696171102], [1.3726801514507962, 0.3923186528124561], [1.3828369845486106, 2.349036777218752], [0.4259055030820385, 1.9315397076673673], [1.006683702882034, -1.5728912647390565]]",0.2
"[0.1,-0.1]","[[1.2751871942737636, 1.2364254196970468], [1.3681044810210885, 0.46512969410322735], [1.3745424453001704, 2.3602508879956243], [0.42714243163836313, 1.9818156974763748], [0.9932258527995859, -1.569060843653985]]",0.2
"[0.1,-0.1]","[[1.2581464088826924, 1.2380503270159058], [1.3383795844394466, 0.4602750190390875], [1.3864004162914536, 2.3593847824814107], [0.44488017854314804, 2.0951732825372913], [1.0012528692032219, -1.5420900069120087]]",0.2
"[0.1,-0.1]","[[1.269674273751047, 1.2718120886903874], [1.3207828903029917, 0.5066054831539232], [1.4283827326959557, 2.4174703466889356], [0.4552142513628552, 2.065327090307402], [0.9924825329401972, -1.5753139983429667]]",0.2
"[0.1,-0.1]","[[1.2699294515966506, 1.3255283646133829], [1.3059389872389167, 0.5189415372513319], [1.4508085544822136, 2.4238615111273787], [0.4592831773237592, 2.185015512887726], [1.0019683275029532, -1.5355305219411295]]",0.2
"[0.1,-0.1]","[[1.2505294573547658, 1.3864350496140196], [1.2759210906787353, 0.5658663632117126], [1.4662015303753329, 2.4483035464871583], [0.471091069702196, 2.211779276144151], [0.9923844471248394, -1.5365185129059984]]",0.2
"[0.1,-0.1]","[[1.2413669317971279, 1.422558445793165], [1.2865006733338673, 0.6034268401975027], [1.4761235385633626, 2.494111271568582], [0.485825268623217, 2.3227301564429754], [1.0110520289509042, -1.5378586300022676]]",0.2
"[0.1,-0.1]","[[1.238132613736913, 1.4237366753069975], [1.2449686386193466, 0.6181763397405581], [1.478853626654157, 2.529196432522249], [0.5215549852371245, 2.3375582112643154], [0.9977990721192497, -1.549349115548604]]",0.2
"[0.1,-0.1]","[[1.2371898586203247, 1.4791071413147667], [1.2363529936656807, 0.6721531495134612], [0.5179784809476373, 2.3868241523073537], [0.9985891438004513, -1.5344847686693945]]",0.2
"[0.1,-0.1]","[[1.2229167940829841, 1.5035082348523812], [1.2380958608211292, 0.6823917000235373], [0.5334320585658688, 2.426137598483574], [1.0207319368098107, -1.5489560689471131]]",0.2
"[0.1,-0.1]","[[1.2305176033600704, 1.5646803556369873], [1.201220577420726, 0.7087509371980966], [0.551840261733127, 2.4852248951432485], [0.9994716562838993, -1.5444826063529116]]",0.2
"[0.1,-0.1]","[[1.2288291310443837, 1.6129114710972556], [1.1925116135497051, 0.7359517864885026], [0.564042489692042, 2.454253710637839], [0.987464626668717, -1.530954538628257]]",0.2
